THP,I,P
423.15,0.0,0.0
423.15,0.001921728554317172,1.2749687855732854
423.15,0.003843457108634344,2.448597199137811
423.15,0.005765185662951516,3.520885240693575
423.15,0.007686914217268688,4.491832910240579
423.15,0.00960864277158586,5.361440207778822
423.15,0.011530371325903031,6.129707133308305
423.15,0.013452099880220204,6.796633686829027
423.15,0.015373828434537376,7.362219868340989
423.15,0.017295556988854547,7.826465677844189
423.15,0.01921728554317172,8.18937111533863
423.15,0.021139014097488893,8.45093618082431
423.15,0.023060742651806063,8.611160874301229
423.15,0.024982471206123236,8.670045195769388
423.15,0.02690419976044041,8.627589145228788
423.15,0.02882592831475758,8.483792722679423
423.15,0.03074765686907475,8.238655928121302
423.15,0.03266938542339192,7.892178761554418
423.15,0.034591113977709094,7.444361222978774
423.15,0.03651284253202627,6.8952033123943695
423.15,0.03843457108634344,6.244705029801203
423.15,0.04035629964066061,5.492866375199275
423.15,0.042278028194977786,4.63968734858859
423.15,0.04419975674929495,3.6851679499691454
423.15,0.046121485303612125,2.6293081793409354
423.15,0.0480432138579293,1.47210803670397
423.15,0.04996494241224647,0.21356752205823898
423.15,0.051886670966563644,-1.146313364596253
423.15,0.05380839952088082,-2.6075346232595
423.15,0.055730128075197984,-4.170096253931507
423.15,0.05765185662951516,-5.833998256612281
423.15,0.05957358518383233,-7.599240631301815
423.15,0.0614953137381495,-9.465823378000104
423.15,0.06341704229246667,-11.433746496707153
423.15,0.06533877084678384,-13.503009987422969
423.15,0.06726049940110101,-15.67361385014754
423.15,0.06918222795541819,-17.94555808488088
423.15,0.07110395650973536,-20.318842691622976
423.15,0.07302568506405253,-22.79346767037383
423.15,0.07494741361836971,-25.369433021133457
423.15,0.07686914217268688,-28.046738743901827
423.15,0.07879087072700405,-30.82538483867896
423.15,0.08071259928132123,-33.70537130546487
