THP,I,P
423.15,0.024608795139737304,46.29187361505472
423.15,0.02871026099636019,52.179082033057625
423.15,0.03281172685298307,57.54397506501112
423.15,0.036913192709605955,62.38655271091521
423.15,0.04101465856622884,66.7068149707699
423.15,0.045116124422851726,70.5047618445752
423.15,0.04921759027947461,73.7803933323311
423.15,0.05331905613609749,76.5337094340376
423.15,0.05742052199272038,78.76471014969471
423.15,0.06152198784934326,80.47339547930241
423.15,0.06562345370596614,81.65976542286073
423.15,0.06972491956258903,82.32381998036963
423.15,0.07382638541921191,82.46555915182914
423.15,0.07792785127583479,82.08498293723926
423.15,0.08202931713245767,81.18209133659995
423.15,0.08613078298908057,79.75688434991126
423.15,0.09023224884570345,77.80936197717318
423.15,0.09433371470232634,75.3395242183857
423.15,0.09843518055894922,72.34737107354881
423.15,0.1025366464155721,68.83290254266255
423.15,0.10663811227219498,64.79611862572688
423.15,0.11073957812881786,60.237019322741794
423.15,0.11484104398544076,55.155604633707284
423.15,0.11894250984206364,49.55187455862341
423.15,0.12304397569868653,43.425829097490144
423.15,0.1271454415553094,36.77746825030748
423.15,0.1312469074119323,29.60679201707541
423.15,0.13534837326855517,21.913800397793946
423.15,0.13944983912517805,13.698493392463085
423.15,0.14355130498180094,4.960871001082827
423.15,0.14765277083842382,-4.299066776346828
423.15,0.1517542366950467,-14.081319939825883
423.15,0.15585570255166958,-24.385888489354336
423.15,0.15995716840829247,-35.21277242493218
423.15,0.16405863426491535,-46.56197174655951
423.15,0.16816010012153826,-58.43348645423624
423.15,0.17226156597816114,-70.82731654796228
423.15,0.17636303183478402,-83.74346202773772
423.15,0.1804644976914069,-97.18192289356257
423.15,0.1845659635480298,-111.14269914543682
423.15,0.18866742940465267,-125.62579078336046
423.15,0.19276889526127555,-140.6311978073335
423.15,0.19687036111789843,-156.15892021735596
423.15,0.20097182697452132,-172.20895801342775
423.15,0.2050732928311442,-188.781311195549
423.15,0.20917475868776708,-205.8759797637196
423.15,0.21327622454438996,-223.49296371793966
423.15,0.21737769040101285,-241.6322630582091
423.15,0.22147915625763573,-260.2938777845279
423.15,0.2255806221142586,-279.47780789689614
423.15,0.22968208797088152,-299.184053395314
423.15,0.2337835538275044,-319.412614279781
423.15,0.23788501968412729,-340.1634905502974
423.15,0.24198648554075017,-361.4366822068632
423.15,0.24608795139737305,-383.23218924947844
423.15,0.2501894172539959,-405.55001167814294
423.15,0.2542908831106188,-428.39014949285706
423.15,0.25839234896724167,-451.75260269362025
423.15,0.2624938148238646,-475.63737128043334
423.15,0.2665952806804875,-500.04445525329584
423.15,0.27069674653711034,-524.9738546122071
423.15,0.27479821239373325,-550.4255693571685
423.15,0.2788996782503561,-576.3995994881785
423.15,0.283001144106979,-602.8959450052387
423.15,0.2871026099636019,-629.9146059083475
423.15,0.2912040758202248,-657.4555821975064
423.15,0.29530554167684764,-685.518873872714
423.15,0.29940700753347055,-714.1044809339718
423.15,0.3035084733900934,-743.2124033812782
423.15,0.3076099392467163,-772.8426412146348
423.15,0.31171140510333917,-802.9951944340401
423.15,0.3158128709599621,-833.6700630394954
423.15,0.31991433681658493,-864.8672470309995
423.15,0.32401580267320784,-896.5867464085536
423.15,0.3281172685298307,-928.8285611721566
423.15,0.3322187343864536,-961.5926913218093
423.15,0.3363202002430765,-994.8791368575116
423.15,0.34042166609969937,-1028.6878977792628
423.15,0.3445231319563223,-1063.0189740870637
423.15,0.34862459781294514,-1097.8723657809135
423.15,0.35272606366956805,-1133.2480728608136
423.15,0.3568275295261909,-1169.1460953267622
423.15,0.3609289953828138,-1205.5664331787607
423.15,0.36503046123943667,-1242.5090864168083
423.15,0.3691319270960596,-1279.9740550409058
423.15,0.37323339295268243,-1317.961339051052
423.15,0.37733485880930534,-1356.4709384472483
423.15,0.3814363246659282,-1395.5028532294932
423.15,0.3855377905225511,-1435.0570833977883
423.15,0.38963925637917396,-1475.133628952132
423.15,0.39374072223579687,-1515.7324898925262
423.15,0.3978421880924198,-1556.8536662189695
423.15,0.40194365394904263,-1598.4971579314615
423.15,0.4060451198056655,-1640.662965030003
473.15,0.0,0.0
473.15,0.004101465856622884,13.373165918514294
473.15,0.008202931713245768,26.218278626359403
473.15,0.012304397569868652,38.53533812353533
473.15,0.016405863426491536,50.32434441004207
473.15,0.02050732928311442,61.58529748587963
473.15,0.024608795139737304,72.31819735104801
473.15,0.02871026099636019,82.52304400554722
473.15,0.03281172685298307,92.19983744937724
473.15,0.036913192709605955,101.34857768253804
473.15,0.04101465856622884,109.9692647050297
473.15,0.045116124422851726,118.06189851685217
473.15,0.04921759027947461,125.62647911800546
473.15,0.05331905613609749,132.66300650848956
473.15,0.05742052199272038,139.17148068830448
473.15,0.06152198784934326,145.15190165745022
473.15,0.06562345370596614,150.60426941592678
473.15,0.06972491956258903,155.52858396373415
473.15,0.07382638541921191,159.9248453008723
473.15,0.07792785127583479,163.79305342734133
473.15,0.08202931713245767,167.13320834314115
473.15,0.08613078298908057,169.94531004827178
473.15,0.09023224884570345,172.22935854273328
473.15,0.09433371470232634,173.9853538265255
473.15,0.09843518055894922,175.2132958996486
473.15,0.1025366464155721,175.9131847621025
473.15,0.10663811227219498,176.08502041388724
473.15,0.11073957812881786,175.7288028550028
473.15,0.11484104398544076,174.84453208544915
473.15,0.11894250984206364,173.43220810522632
473.15,0.12304397569868653,171.49183091433434
473.15,0.1271454415553094,169.02340051277315
473.15,0.1312469074119323,166.0269169005428
473.15,0.13534837326855517,162.50238007764327
473.15,0.13944983912517805,158.44979004407452
473.15,0.14355130498180094,153.8691467998366
473.15,0.14765277083842382,148.76045034492947
473.15,0.1517542366950467,143.12370067935322
473.15,0.15585570255166958,136.95889780310776
473.15,0.15995716840829247,130.26604171619312
473.15,0.16405863426491535,123.0451324186093
473.15,0.16816010012153826,115.29616991035624
473.15,0.17226156597816114,107.01915419143405
473.15,0.17636303183478402,98.21408526184268
473.15,0.1804644976914069,88.88096312158214
473.15,0.1845659635480298,79.0197877706524
473.15,0.18866742940465267,68.63055920905342
473.15,0.19276889526127555,57.71327743678532
473.15,0.19687036111789843,46.26794245384804
473.15,0.20097182697452132,34.29455426024158
473.15,0.2050732928311442,21.793112855965944
473.15,0.20917475868776708,8.763618241021122
473.15,0.21327622454438996,-4.793929584592883
473.15,0.21737769040101285,-18.879530620876068
473.15,0.22147915625763573,-33.49318486782843
473.15,0.2255806221142586,-48.63489232544999
473.15,0.22968208797088152,-64.30465299374092
473.15,0.2337835538275044,-80.50246687270084
473.15,0.23788501968412729,-97.22833396232994
473.15,0.24198648554075017,-114.48225426262823
473.15,0.24608795139737305,-132.26422777359568
473.15,0.2501894172539959,-150.5742544952323
473.15,0.2542908831106188,-169.41233442753818
473.15,0.25839234896724167,-188.77846757051316
473.15,0.2624938148238646,-208.67265392415737
473.15,0.2665952806804875,-229.09489348847097
473.15,0.27069674653711034,-250.0451862634533
473.15,0.27479821239373325,-271.52353224910524
473.15,0.2788996782503561,-293.5299314454259
473.15,0.283001144106979,-316.0643838524163
473.15,0.2871026099636019,-339.1268894700753
473.15,0.2912040758202248,-362.71744829840407
473.15,0.29530554167684764,-386.8360603374017
473.15,0.29940700753347055,-411.48272558706856
473.15,0.3035084733900934,-436.65744404740457
473.15,0.3076099392467163,-462.36021571840973
473.15,0.31171140510333917,-488.59104060008406
473.15,0.3158128709599621,-515.3499186924277
473.15,0.31991433681658493,-542.6368499954405
473.15,0.32401580267320784,-570.4518345091225
473.15,0.3281172685298307,-598.7948722334734
473.15,0.3322187343864536,-627.6659631684938
473.15,0.3363202002430765,-657.0651073141836
473.15,0.34042166609969937,-686.9923046705421
473.15,0.3445231319563223,-717.4475552375701
473.15,0.34862459781294514,-748.4308590152671
473.15,0.35272606366956805,-779.9422160036333
473.15,0.3568275295261909,-811.9816262026686
473.15,0.3609289953828138,-844.5490896123733
473.15,0.36503046123943667,-877.6446062327469
473.15,0.3691319270960596,-911.26817606379
473.15,0.37323339295268243,-945.419799105502
473.15,0.37733485880930534,-980.0994753578836
473.15,0.3814363246659282,-1015.3072048209336
473.15,0.3855377905225511,-1051.0429874946537
473.15,0.38963925637917396,-1087.306823379042
473.15,0.39374072223579687,-1124.0987124741005
473.15,0.3978421880924198,-1161.418654779828
473.15,0.40194365394904263,-1199.2666502962243
473.15,0.4060451198056655,-1237.6426990232892
523.15,0.0,0.0
523.15,0.004101465856622884,18.150810458382775
523.15,0.008202931713245768,35.7683587825704
523.15,0.012304397569868652,52.8526449725629
523.15,0.016405863426491536,69.40366902836024
523.15,0.02050732928311442,85.42143094996244
523.15,0.024608795139737304,100.9059307373695
523.15,0.02871026099636019,115.85716839058139
523.15,0.03281172685298307,130.2751439095982
523.15,0.036913192709605955,144.1598572944198
523.15,0.04101465856622884,157.51130854504626
523.15,0.045116124422851726,170.32949766147763
523.15,0.04921759027947461,182.6144246437138
523.15,0.05331905613609749,194.36608949175485
523.15,0.05742052199272038,205.58449220560078
523.15,0.06152198784934326,216.2696327852515
523.15,0.06562345370596614,226.42151123070713
523.15,0.06972491956258903,236.04012754196762
523.15,0.07382638541921191,245.12548171903293
523.15,0.07792785127583479,253.67757376190306
523.15,0.08202931713245767,261.69640367057815
523.15,0.08613078298908057,269.181971445058
523.15,0.09023224884570345,276.13427708534283
523.15,0.09433371470232634,282.5533205914324
523.15,0.09843518055894922,288.4391019633269
523.15,0.1025366464155721,293.79162120102615
523.15,0.10663811227219498,298.6108783045304
523.15,0.11073957812881786,302.8968732738394
523.15,0.11484104398544076,306.64960610895326
523.15,0.11894250984206364,309.869076809872
523.15,0.12304397569868653,312.55528537659563
523.15,0.1271454415553094,314.70823180912413
523.15,0.1312469074119323,316.3279161074574
523.15,0.13534837326855517,317.4143382715956
523.15,0.13944983912517805,317.96749830153857
523.15,0.14355130498180094,317.9873961972865
523.15,0.14765277083842382,317.4740319588392
523.15,0.1517542366950467,316.4274055861968
523.15,0.15585570255166958,314.84751707935925
523.15,0.15995716840829247,312.73436643832656
523.15,0.16405863426491535,310.0879536630987
523.15,0.16816010012153826,306.90827875367575
523.15,0.17226156597816114,303.19534171005756
523.15,0.17636303183478402,298.9491425322443
523.15,0.1804644976914069,294.1696812202359
523.15,0.1845659635480298,288.8569577740323
523.15,0.18866742940465267,283.01097219363356
523.15,0.19276889526127555,276.6317244790398
523.15,0.19687036111789843,269.71921463025075
523.15,0.20097182697452132,262.2734426472666
523.15,0.2050732928311442,254.29440853008734
523.15,0.20917475868776708,245.78211227871296
523.15,0.21327622454438996,236.73655389314334
523.15,0.21737769040101285,227.1577333733787
523.15,0.22147915625763573,217.0456507194188
523.15,0.2255806221142586,206.40030593126383
523.15,0.22968208797088152,195.2216990089136
523.15,0.2337835538275044,183.50982995236834
523.15,0.23788501968412729,171.26469876162784
523.15,0.24198648554075017,158.48630543669233
523.15,0.24608795139737305,145.17464997756156
523.15,0.2501894172539959,131.32973238423585
523.15,0.2542908831106188,116.9515526567148
523.15,0.25839234896724167,102.04011079499858
523.15,0.2624938148238646,86.59540679908724
523.15,0.2665952806804875,70.61744066898076
523.15,0.27069674653711034,54.10621240467935
523.15,0.27479821239373325,37.06172200618233
523.15,0.2788996782503561,19.483969473490635
523.15,0.283001144106979,1.372954806603564
523.15,0.2871026099636019,-17.271321994478406
523.15,0.2912040758202248,-36.44886092975602
523.15,0.29530554167684764,-56.15966199922827
523.15,0.29940700753347055,-76.40372520289593
523.15,0.3035084733900934,-97.18105054075846
523.15,0.3076099392467163,-118.49163801281667
523.15,0.31171140510333917,-140.33548761906948
523.15,0.3158128709599621,-162.71259935951772
523.15,0.31991433681658493,-185.6229732341608
523.15,0.32401580267320784,-209.06660924299962
523.15,0.3281172685298307,-233.04350738603299
523.15,0.3322187343864536,-257.5536676632618
523.15,0.3363202002430765,-282.59709007468575
523.15,0.34042166609969937,-308.17377462030487
523.15,0.3445231319563223,-334.2837213001191
523.15,0.34862459781294514,-360.9269301141282
523.15,0.35272606366956805,-388.10340106233275
523.15,0.3568275295261909,-415.8131341447324
523.15,0.3609289953828138,-444.0561293613273
523.15,0.36503046123943667,-472.8323867121169
523.15,0.3691319270960596,-502.14190619710206
523.15,0.37323339295268243,-531.9846878162822
523.15,0.37733485880930534,-562.3607315696577
523.15,0.3814363246659282,-593.2700374572279
523.15,0.3855377905225511,-624.7126054789936
523.15,0.38963925637917396,-656.6884356349544
523.15,0.39374072223579687,-689.1975279251104
523.15,0.3978421880924198,-722.2398823494616
523.15,0.40194365394904263,-755.8154989080074
523.15,0.4060451198056655,-789.9243776007488
573.15,0.0,0.0
573.15,0.004101465856622884,23.343792674718124
573.15,0.008202931713245768,46.15180507489284
573.15,0.012304397569868652,68.42403720052414
573.15,0.016405863426491536,90.16048905161203
573.15,0.02050732928311442,111.36116062815653
573.15,0.024608795139737304,132.02605193015762
573.15,0.02871026099636019,152.15516295761526
573.15,0.03281172685298307,171.74849371052954
573.15,0.036913192709605955,190.8060441889004
573.15,0.04101465856622884,209.32781439272782
573.15,0.045116124422851726,227.31380432201192
573.15,0.04921759027947461,244.7640139767525
573.15,0.05331905613609749,261.67844335694974
573.15,0.05742052199272038,278.0570924626036
573.15,0.06152198784934326,293.899961293714
573.15,0.06562345370596614,309.20704985028095
573.15,0.06972491956258903,323.9783581323045
573.15,0.07382638541921191,338.2138861397847
573.15,0.07792785127583479,351.9136338727215
573.15,0.08202931713245767,365.07760133111486
573.15,0.08613078298908057,377.70578851496487
573.15,0.09023224884570345,389.79819542427134
573.15,0.09433371470232634,401.35482205903446
573.15,0.09843518055894922,412.3756684192542
573.15,0.1025366464155721,422.8607345049306
573.15,0.10663811227219498,432.8100203160635
573.15,0.11073957812881786,442.2235258526529
573.15,0.11484104398544076,451.10125111469904
573.15,0.11894250984206364,459.4431961022018
573.15,0.12304397569868653,467.24936081516097
573.15,0.1271454415553094,474.5197452535769
573.15,0.1312469074119323,481.2543494174493
573.15,0.13534837326855517,487.45317330677835
573.15,0.13944983912517805,493.1162169215641
573.15,0.14355130498180094,498.2434802618062
573.15,0.14765277083842382,502.8349633275051
573.15,0.1517542366950467,506.89066611866053
573.15,0.15585570255166958,510.4105886352726
573.15,0.15995716840829247,513.3947308773411
573.15,0.16405863426491535,515.8430928448663
573.15,0.16816010012153826,517.7556745378481
573.15,0.17226156597816114,519.1324759562865
573.15,0.17636303183478402,519.9734971001815
573.15,0.1804644976914069,520.278737969533
573.15,0.1845659635480298,520.0481985643412
573.15,0.18866742940465267,519.2818788846059
573.15,0.19276889526127555,517.9797789303273
573.15,0.19687036111789843,516.1418987015053
573.15,0.20097182697452132,513.7682381981397
573.15,0.2050732928311442,510.85879742023087
573.15,0.20917475868776708,507.41357636777855
573.15,0.21327622454438996,503.43257504078287
573.15,0.21737769040101285,498.9157934392437
573.15,0.22147915625763573,493.8632315631612
573.15,0.2255806221142586,488.2748894125353
573.15,0.22968208797088152,482.1507669873659
573.15,0.2337835538275044,475.49086428765315
573.15,0.23788501968412729,468.295181313397
573.15,0.24198648554075017,460.5637180645975
573.15,0.24608795139737305,452.29647454125444
573.15,0.2501894172539959,443.4934507433682
573.15,0.2542908831106188,434.15464667093835
573.15,0.25839234896724167,424.2800623239651
573.15,0.2624938148238646,413.86969770244843
573.15,0.2665952806804875,402.92355280638844
573.15,0.27069674653711034,391.44162763578504
573.15,0.27479821239373325,379.42392219063805
573.15,0.2788996782503561,366.87043647094805
573.15,0.283001144106979,353.7811704767143
573.15,0.2871026099636019,340.15612420793724
573.15,0.2912040758202248,325.9952976646168
573.15,0.29530554167684764,311.298690846753
573.15,0.29940700753347055,296.06630375434554
573.15,0.3035084733900934,280.2981363873951
573.15,0.3076099392467163,263.99418874590083
573.15,0.31171140510333917,247.15446082986338
573.15,0.3158128709599621,229.77895263928255
573.15,0.31991433681658493,211.86766417415828
573.15,0.32401580267320784,193.4205954344903
573.15,0.3281172685298307,174.4377464202795
573.15,0.3322187343864536,154.91911713152476
573.15,0.3363202002430765,134.86470756822658
573.15,0.34042166609969937,114.27451773038555
573.15,0.3445231319563223,93.14854761800056
573.15,0.34862459781294514,71.48679723107243
573.15,0.35272606366956805,49.28926656960091
573.15,0.3568275295261909,26.555955633585974
573.15,0.3609289953828138,3.28686442302732
573.15,0.36503046123943667,-20.518007062074428
573.15,0.3691319270960596,-44.85865882171959
573.15,0.37323339295268243,-69.73509085590814
573.15,0.37733485880930534,-95.14730316464045
573.15,0.3814363246659282,-121.09529574791549
573.15,0.3855377905225511,-147.57906860573462
573.15,0.38963925637917396,-174.5986217380968
573.15,0.39374072223579687,-202.1539551450024
573.15,0.3978421880924198,-230.24506882645179
573.15,0.40194365394904263,-258.8719627824442
573.15,0.4060451198056655,-288.03463701297966
623.15,0.0,0.0
623.15,0.004101465856622884,28.940094355722113
623.15,0.008202931713245768,57.34315886871391
623.15,0.012304397569868652,85.20919353897538
623.15,0.016405863426491536,112.53819836650655
623.15,0.02050732928311442,139.33017335130737
623.15,0.024608795139737304,165.5851184933779
623.15,0.02871026099636019,191.3030337927181
623.15,0.03281172685298307,216.48391924932798
623.15,0.036913192709605955,241.12777486320752
623.15,0.04101465856622884,265.2346006343568
623.15,0.045116124422851726,288.80439656277576
623.15,0.04921759027947461,311.83716264846436
623.15,0.05331905613609749,334.3328988914227
623.15,0.05742052199272038,356.2916052916507
623.15,0.06152198784934326,377.7132818491483
623.15,0.06562345370596614,398.5979285639156
623.15,0.06972491956258903,418.94554543595257
623.15,0.07382638541921191,438.7561324652593
623.15,0.07792785127583479,458.02968965183567
623.15,0.08202931713245767,476.7662169956817
623.15,0.08613078298908057,494.96571449679766
623.15,0.09023224884570345,512.628182155183
623.15,0.09433371470232634,529.7536199708381
623.15,0.09843518055894922,546.342027943763
623.15,0.1025366464155721,562.3934060739574
623.15,0.10663811227219498,577.9077543614216
623.15,0.11073957812881786,592.8850728061553
623.15,0.11484104398544076,607.3253614081589
623.15,0.11894250984206364,621.2286201674322
623.15,0.12304397569868653,634.5948490839751
623.15,0.1271454415553094,647.4240481577875
623.15,0.1312469074119323,659.71621738887
623.15,0.13534837326855517,671.4713567772218
623.15,0.13944983912517805,682.6894663228434
623.15,0.14355130498180094,693.3705460257347
623.15,0.14765277083842382,703.5145958858956
623.15,0.1517542366950467,713.1216159033263
623.15,0.15585570255166958,722.1916060780267
623.15,0.15995716840829247,730.7245664099966
623.15,0.16405863426491535,738.7204968992364
623.15,0.16816010012153826,746.1793975457457
623.15,0.17226156597816114,753.1012683495248
623.15,0.17636303183478402,759.4861093105737
623.15,0.1804644976914069,765.3339204288919
623.15,0.1845659635480298,770.6447017044801
623.15,0.18866742940465267,775.4184531373379
623.15,0.19276889526127555,779.6551747274654
623.15,0.19687036111789843,783.3548664748627
623.15,0.20097182697452132,786.5175283795294
623.15,0.2050732928311442,789.143160441466
